HomeTeam,AwayTeam,FTR,HST,AST,HC,AC,HAS,HDS,AAS,ADS,Result
West Ham,Wolves,H,4.0,5.0,11.0,0.0,0.7626793546948183,1.7437233450769518,1.585203040979047,1.5253587093896366,1
Monza,Udinese,A,4.0,3.0,10.0,1.0,0.1271091949750985,0.9511448966348383,0.9511448966348383,0.8897643648256894,-1
West Ham,Wolves,H,4.0,5.0,11.0,0.0,0.7626876765274268,1.7436463064232088,1.4266197052553526,1.5253753530548535,1
Getafe,Espanol,H,6.0,1.0,3.0,3.0,0.6355529131985731,0.4755514365152919,0.7925857275254866,2.2879904875148633,1
Getafe,Espanol,H,6.0,1.0,3.0,3.0,0.6355799955413539,0.3170713623725672,0.6341427247451344,1.9067399866240617,1
Valladolid,Valencia,H,1.0,2.0,1.0,7.0,0.3813642443156487,2.219759036144578,0.6342168674698795,0.7627284886312974,1
Toulouse,St Etienne,H,4.0,2.0,2.0,3.0,0.8898878074151125,0.1585727525486562,0.3171455050973124,2.034029274091686,1
Freiburg,Wolfsburg,H,9.0,5.0,5.0,6.0,1.1441051927791397,0.4757297748123436,2.537225465665833,0.5084911967907287,1
Empoli,Torino,A,4.0,4.0,12.0,3.0,0.5084373143196673,0.7928286852589641,0.0,0.6355466428995841,-1
Toulouse,St Etienne,H,4.0,2.0,2.0,3.0,1.0169934640522877,0.15856957569019828,0.15856957569019828,1.7797385620915032,1
Empoli,Torino,A,4.0,4.0,12.0,3.0,0.508480617852369,0.47572024085224635,0.15857341361741548,0.508480617852369,-1
Valladolid,Valencia,H,1.0,2.0,1.0,7.0,0.38140502005049753,1.9029270100037052,0.6343090033345684,0.8899450467844943,1
Freiburg,Wolfsburg,H,9.0,5.0,5.0,6.0,1.1442637558476276,0.6343831048536495,2.854723971841423,0.8899829212148214,1
Marseille,Lille,D,3.0,5.0,3.0,8.0,0.762761692650334,1.7444341544730508,1.585849231339137,1.0170155902004454,0
Juventus,Venezia,D,4.0,2.0,7.0,4.0,1.271323583995249,0.9515325493101213,0.31717751643670716,1.271323583995249,0
Udinese,Napoli,A,3.0,4.0,3.0,9.0,0.25425666147109033,1.2686232756226277,0.9514674567169707,0.25425666147109033,-1
Reims,Monaco,D,0.0,3.0,1.0,4.0,0.38140121715897285,1.2684191040355426,1.4269714920399854,1.0170699124239277,0
Cagliari,Atalanta,A,8.0,2.0,2.0,5.0,1.0171886596407897,1.2685671973343207,2.0614216956682707,0.25429716491019744,-1
Newcastle,Leicester,H,11.0,1.0,5.0,2.0,0.8901439810004452,1.5857473391948174,0.47572420175844515,1.9074513878580972,1
Vallecano,Real Madrid,D,5.0,6.0,4.0,3.0,0.6357026265024485,1.5859324386857936,1.7445256825543731,0.5085621012019588,0
Sevilla,Celta,H,3.0,2.0,3.0,4.0,0.5085082708997849,0.6342709104367137,0.9514063656550703,1.652651880424301,1
Espanol,Osasuna,D,3.0,0.0,5.0,4.0,1.0170597834149238,1.1101036269430051,0.6343449296817173,1.2713247292686547,0
Wolves,Ipswich,A,6.0,5.0,7.0,3.0,1.271473075211393,1.5860473723168025,1.1102331606217617,1.0171784601691145,-1
Nott'm Forest,Aston Villa,H,6.0,2.0,4.0,3.0,0.8900689757472372,0.9515633672525439,0.15859389454209066,1.7801379514944744,1
M'gladbach,Holstein Kiel,H,6.0,3.0,5.0,2.0,1.271486837226548,0.47579317361946166,0.7929886226991028,1.5257842046718577,1
Auxerre,Lens,D,3.0,5.0,3.0,5.0,0.7627548372748165,0.0,0.9516093229744728,0.2542516124249389,0
Marseille,Lille,D,3.0,5.0,3.0,8.0,0.8898524942554294,1.4273164416497135,1.4273164416497135,1.1440960640426951,0
Reims,Monaco,D,0.0,3.0,1.0,4.0,0.2542543729617551,0.9515672676837725,1.2687563569116969,0.7627631188852653,0
Auxerre,Lens,D,3.0,5.0,3.0,5.0,0.5085680403201898,0.31722607489597787,0.9516782246879334,0.5085680403201898,0
Mallorca,Girona,H,2.0,1.0,2.0,4.0,0.7628279235215651,2.0618286031247113,0.9516132014421743,0.635689936267971,1
Liverpool,Fulham,D,4.0,3.0,5.0,4.0,1.271339656194428,0.15860602699205031,1.1102421889443521,0.38140189685832837,0
Union Berlin,Bochum,A,,,,,0.3813898355311898,0.7929759704251386,0.31719038817005546,1.6526892873018226,-1
M'gladbach,Holstein Kiel,H,6.0,3.0,5.0,2.0,1.2714476218699067,0.4757530955461098,0.792921825910183,1.7800266706178693,1
Udinese,Napoli,A,3.0,4.0,3.0,9.0,0.12712190786550143,1.7444701099510305,1.1101173426961102,0.3813657235965042,-1
Cagliari,Atalanta,A,8.0,2.0,2.0,5.0,1.0170184403465896,1.1099390356549048,1.7441899131719933,0.2542546100866474,-1
Arsenal,Everton,D,5.0,0.0,8.0,2.0,1.5257053988002667,0.3171330931929436,0.0,1.1442790491002,0
St Pauli,Werder Bremen,A,4.0,4.0,4.0,5.0,0.7629415685403242,0.6343400757365846,0.47575505680243835,0.7629415685403242,-1
Juventus,Venezia,D,4.0,2.0,7.0,4.0,1.2717173961341923,0.9514451934620002,0.3171483978206667,1.2717173961341923,0
St Pauli,Werder Bremen,A,4.0,4.0,4.0,5.0,0.7630062939651981,0.9513802972948019,0.634253531529868,0.2543354313217327,-1
Union Berlin,Bochum,A,,,,,0.25436504998148834,0.9513154250900028,0.3171051416966676,0.7630951499444649,-1
Augsburg,Leverkusen,A,4.0,3.0,4.0,9.0,0.508789337282488,0.15854176280572221,1.2683341024457777,0.7631840059237319,-1
Mainz,Bayern Munich,H,4.0,1.0,3.0,2.0,1.399333580155498,0.47559287625726676,1.4267786287718005,0.25442428730099964,1
Augsburg,Leverkusen,A,4.0,3.0,4.0,9.0,0.25441622862219593,0.31706957003137115,1.2682782801254846,0.5088324572443919,-1
Vallecano,Real Madrid,D,5.0,6.0,4.0,3.0,0.8905604501369659,2.060811808118081,1.7437638376383764,0.8905604501369659,0
Sevilla,Celta,H,3.0,2.0,3.0,4.0,0.6360473723168023,0.31699714101263493,0.9509914230379046,1.3993042190969653,1
Mallorca,Girona,H,2.0,1.0,2.0,4.0,1.017718895714603,2.0607212026192014,1.1096191091026468,0.7632891717859522,1
Espanol,Osasuna,D,3.0,0.0,5.0,4.0,0.7632650040701546,0.9511250461084471,0.317041682036149,1.2721083401169244,0
Nott'm Forest,Aston Villa,H,6.0,2.0,4.0,3.0,0.7633538074446828,1.1097749907783105,0.15853928439690154,1.5267076148893657,1
Wolves,Ipswich,A,6.0,5.0,7.0,3.0,1.1449944506104328,1.5854310742277546,0.9512586445366528,0.6361080281169071,-1
Newcastle,Leicester,H,11.0,1.0,5.0,2.0,1.2722699023379698,1.5853231308195814,0.31706462616391634,2.2900858242083455,1
Liverpool,Fulham,D,4.0,3.0,5.0,4.0,1.2720414201183432,0.317101502719646,1.268406010878584,0.5088165680473373,0
Arsenal,Everton,D,5.0,0.0,8.0,2.0,1.2720011832569145,0.0,0.0,1.0176009466055318,0
Mainz,Bayern Munich,H,4.0,1.0,3.0,2.0,1.5265789084454962,0.4756751774357083,0.7927919623928472,0.5088596361484987,1
Le Havre,Strasbourg,A,1.0,5.0,3.0,2.0,0.1272108843537415,1.2684976958525347,0.6342488479262673,1.5265306122448978,-1
Bologna,Fiorentina,H,6.0,4.0,1.0,3.0,1.0178053830227745,0.0,1.1097576706901318,0.0,1
Lecce,Monza,H,4.0,1.0,2.0,7.0,0.6361552680221811,0.6342209527319635,0.6342209527319635,0.7633863216266173,1
Rennes,Angers,H,4.0,0.0,2.0,1.0,1.3994973016929106,0.6342362262760273,0.47567716970702045,0.25445405485325645,1
Brest,Nantes,H,8.0,7.0,0.0,5.0,0.8905610170744327,0.792887414777962,1.1100423806891466,1.3994530268312515,1
RB Leipzig,Ein Frankfurt,H,9.0,3.0,6.0,7.0,0.6360008867213478,1.7443942883463843,2.378719484108706,0.6360008867213478,1
Lecce,Monza,H,4.0,1.0,2.0,7.0,0.7631769486516439,0.7929255711127488,0.7929255711127488,0.7631769486516439,1
Bologna,Fiorentina,H,6.0,4.0,1.0,3.0,1.1447292605451724,0.0,0.9515335728101686,0.12719214006057472,1
Parma,Verona,A,8.0,6.0,5.0,2.0,1.017580144777663,1.4274661508704063,0.3172147001934236,1.144777662874871,-1
Como,Roma,H,7.0,1.0,6.0,5.0,0.3815805022156573,1.7444014732965012,0.7929097605893186,1.6535155096011818,1
Milan,Genoa,D,4.0,0.0,9.0,2.0,0.7631369073992025,0.3172007366482505,0.9516022099447514,0.38156845369960124,0
Dortmund,Hoffenheim,D,2.0,1.0,3.0,9.0,1.5264510412051395,0.4758563535911602,0.0,0.5088170137350465,0
Heidenheim,Stuttgart,A,2.0,7.0,9.0,6.0,0.2544192571808314,2.220716324463677,0.6344903784181936,1.0176770287233257,-1
Montpellier,Nice,D,8.0,6.0,9.0,4.0,1.2721500295333728,1.4273748159057438,0.7929860088365244,1.1449350265800353,0
Parma,Verona,A,8.0,6.0,5.0,2.0,1.2721098479255868,1.7444505797901713,0.792932081722805,1.2721098479255868,-1
Paris SG,Lyon,H,6.0,3.0,4.0,3.0,1.1448627103631532,0.31712209034869815,1.4270494065691417,0.3816209034543844,1
Milan,Genoa,D,4.0,0.0,9.0,2.0,0.7631613903032987,0.0,0.9513891444342225,0.0,0
Heidenheim,Stuttgart,A,2.0,7.0,9.0,6.0,0.38162497232676557,2.6959153633854642,1.1100827966881324,0.6360416205446093,-1
RB Leipzig,Ein Frankfurt,H,9.0,3.0,6.0,7.0,0.5088547815820543,1.7441368527545298,2.378368435574359,0.7632821723730815,1
Barcelona,Leganes,A,4.0,4.0,8.0,2.0,1.653725837391176,1.1099319477653118,1.4270553614125439,1.653725837391176,-1
Villarreal,Betis,A,4.0,4.0,5.0,5.0,1.399468791500664,0.7928275862068965,0.7928275862068965,1.6539176626826029,-1
Sociedad,Las Palmas,D,4.0,3.0,8.0,6.0,0.7633788270011066,0.31710949710398084,1.5855474855199043,0.7633788270011066,0
Alaves,Ath Bilbao,D,3.0,2.0,2.0,4.0,0.7634673552194762,0.7928656798749656,0.9514388158499586,0.5089782368129842,0
Ath Madrid,Getafe,H,3.0,1.0,8.0,3.0,1.7814989672469754,1.26861555432984,0.15857694429123,0.8907494836234877,1
Como,Roma,H,7.0,1.0,6.0,5.0,0.5090211698753412,0.9515719801434087,0.6343813200956059,1.272552924688353,1
Chelsea,Brentford,H,8.0,4.0,8.0,5.0,1.2725127221771517,0.4758411472697187,0.4758411472697187,1.0180101777417214,1
Man City,Man United,A,3.0,3.0,8.0,2.0,0.8907307720669566,1.2689401599411712,0.4758525599779391,1.017978025219379,-1
Brighton,Crystal Palace,A,5.0,5.0,8.0,5.0,1.0180209408641794,0.9516404742211193,1.2688539656281592,0.7635157056481344,-1
Brighton,Crystal Palace,A,5.0,5.0,8.0,5.0,0.8908058689080586,1.110069827269386,1.4272326350606395,0.6362899063628991,-1
Man City,Man United,A,3.0,3.0,8.0,2.0,0.8908434090238867,1.5855607605400939,0.6342243042160376,0.8908434090238867,-1
Chelsea,Brentford,H,8.0,4.0,8.0,5.0,1.272687062292665,0.4756359628983377,0.4756359628983377,1.018149649834132,1
Southampton,Tottenham,A,3.0,9.0,2.0,5.0,0.8908528045993955,2.5367860422405877,1.2683930211202938,0.3817940591140267,-1
Southampton,Tottenham,A,3.0,9.0,2.0,5.0,0.7636765681432888,3.328389169343736,2.0604313905461225,0.25455885604776296,-1
Montpellier,Nice,D,8.0,6.0,9.0,4.0,1.5275300361170487,1.2675229357798168,0.9506422018348625,1.2729416967642073,0
Paris SG,Lyon,H,6.0,3.0,4.0,3.0,1.4001916132360528,0.4752889378095762,1.4258668134287287,0.6364507332891148,1
Barcelona,Leganes,A,4.0,4.0,8.0,2.0,1.0182139699381079,1.1090342107676787,1.4259011281298726,1.2727674624226348,-1
Villarreal,Betis,A,4.0,4.0,5.0,5.0,1.4002063071028588,0.9506236243580337,0.9506236243580337,1.6547892720306514,-1
Sociedad,Las Palmas,D,4.0,3.0,8.0,6.0,0.7637810358800559,0.0,1.5842655419035394,0.5091873572533706,0
Alaves,Ath Bilbao,D,3.0,2.0,2.0,4.0,0.6365578722463714,0.47533467815881164,1.1091142490372272,0.6365578722463714,0
Dortmund,Hoffenheim,D,2.0,1.0,3.0,9.0,1.400486223662885,0.4753461080040341,0.1584487026680114,0.6365846471194931,0
Brest,Nantes,H,8.0,7.0,0.0,5.0,1.2732228360957643,0.7922625595892923,1.109167583425009,1.527867403314917,1
Rennes,Angers,H,4.0,0.0,2.0,1.0,1.5275940790927167,0.633825281877349,0.3169126409386745,0.5091980263642389,1
Le Havre,Strasbourg,A,1.0,5.0,3.0,2.0,0.0,1.743221193509946,1.1093225776881472,1.27295486341212,-1
Ath Madrid,Getafe,H,3.0,1.0,8.0,3.0,1.6550327663647744,1.2675953079178885,0.0,0.8911714895810322,1
Bournemouth,West Ham,D,9.0,3.0,12.0,6.0,0.7638933883080548,0.7923387096774194,0.9508064516129032,1.1458400824620822,0
Lazio,Inter,A,2.0,7.0,4.0,2.0,1.6551719060590444,0.3169430953908183,2.6940163108219553,0.0,-1
Lazio,Inter,A,2.0,7.0,4.0,2.0,1.273356401384083,1.2672222731019325,3.4848612510303143,0.0,-1
Bournemouth,West Ham,D,9.0,3.0,12.0,6.0,0.6367518221306044,0.7916704805491991,1.1083386727688787,0.8914525509828461,0
Monaco,Paris SG,A,5.0,12.0,1.0,9.0,1.2735571260306242,0.7916895478674721,1.7417170053084388,0.5094228504122497,-1
Monaco,Paris SG,A,5.0,12.0,1.0,9.0,1.52822022670396,1.2663860933211346,1.8995791399817017,0.76411011335198,-1
Espanol,Valencia,D,3.0,4.0,4.0,7.0,0.7640859581984103,0.6330345710627401,0.474775928297055,0.8914336178981453,0
Villarreal,Vallecano,D,5.0,3.0,7.0,7.0,1.1461770549709325,1.2660996799268405,0.3165249199817101,0.38205901832364414,0
Espanol,Valencia,D,3.0,4.0,4.0,7.0,0.8915084621044885,0.47479882955376734,0.47479882955376734,0.8915084621044885,0
Villarreal,Vallecano,D,5.0,3.0,7.0,7.0,0.8915458759473179,1.4244308311237086,0.47481027704123613,0.3820910896917077,0
Girona,Valladolid,H,7.0,1.0,9.0,1.0,1.5284284873454972,1.7410129822636682,0.31654781495703055,1.1463213655091231,1
Girona,Valladolid,H,7.0,1.0,9.0,1.0,1.4009121000367784,1.2663375388553668,0.3165843847138417,1.4009121000367784,1
Bayern Munich,RB Leipzig,H,9.0,1.0,8.0,1.0,2.164818355640535,0.6332419089413056,1.7414152495885904,1.2734225621414914,1
Bayern Munich,RB Leipzig,H,9.0,1.0,8.0,1.0,2.4188928912739835,0.791571441630862,1.7414571715878966,1.6550319782400942,1
Verona,Milan,A,2.0,6.0,3.0,8.0,0.6363903586125809,3.16636197440585,1.4248628884826324,1.2727807172251617,-1
Verona,Milan,A,2.0,6.0,3.0,8.0,0.25458553791887123,3.0081162599396762,1.4248971757608992,1.2729276895943562,-1
Getafe,Mallorca,A,5.0,2.0,3.0,0.0,0.7638447971781305,0.158325717419119,0.949954304514714,1.1457671957671958,-1
Celta,Sociedad,H,7.0,1.0,5.0,7.0,1.145899470899471,0.633318102896829,1.266636205793658,0.25464432686654914,1
Osasuna,Ath Bilbao,A,3.0,8.0,4.0,4.0,1.145863335782513,1.2667824179840996,1.108434615736087,0.6365907421013961,-1
Barcelona,Ath Madrid,A,7.0,4.0,11.0,3.0,0.636617441775035,1.108359981726816,1.9000456829602559,0.12732348835500698,-1
West Ham,Brighton,D,4.0,6.0,8.0,4.0,1.0186306200411401,1.8999177856947107,1.2666118571298073,1.4006171025565677,0
Crystal Palace,Arsenal,A,6.0,6.0,3.0,3.0,0.7640049952251524,1.266642309097552,2.058293752283522,0.8913391610960112,-1
Ein Frankfurt,Mainz,A,9.0,3.0,17.0,2.0,1.6554135448802703,0.9496576280471104,1.8993152560942208,1.0187160276186278,-1
Genoa,Napoli,A,3.0,2.0,5.0,6.0,0.6367242012486228,0.7912559328221979,1.4242606790799561,0.38203452074917366,-1
Stuttgart,St Pauli,A,5.0,5.0,9.0,1.0,1.528202115158637,1.1076838839204235,0.6329622193830992,1.018801410105758,-1
Holstein Kiel,Augsburg,H,6.0,4.0,3.0,8.0,0.12736486486486487,1.5824436536180309,0.7912218268090154,1.4010135135135136,1
Torino,Bologna,A,0.0,5.0,4.0,0.0,0.25466558989795174,0.7912408759124087,1.1077372262773721,1.5279935393877102,-1
Hoffenheim,M'gladbach,A,8.0,3.0,8.0,4.0,1.273474781587255,1.5823754789272029,0.47471264367816085,0.8914323471110784,-1
Ein Frankfurt,Mainz,A,9.0,3.0,17.0,2.0,0.8914696813977389,1.1075884713608173,2.3734038672017514,1.1461753046542358,-1
Ipswich,Newcastle,A,2.0,7.0,2.0,1.0,0.3820744329442854,1.1074131485365186,1.4238169052612384,1.40093958746238,-1
Brentford,Nott'm Forest,A,3.0,6.0,9.0,5.0,2.420083682008368,1.2652994257588188,0.9489745693191141,1.6558467297951993,-1
Aston Villa,Man City,H,6.0,6.0,5.0,4.0,1.2738750642296117,0.632607308848993,0.7907591360612412,1.2738750642296117,1
Aston Villa,Man City,H,6.0,6.0,5.0,4.0,1.273834862385321,0.4744669218151995,0.7907782030253325,1.273834862385321,1
Brentford,Nott'm Forest,A,3.0,6.0,9.0,5.0,2.0380714757466794,1.2652756264236902,1.2652756264236902,1.2737946723416746,-1
Ipswich,Newcastle,A,2.0,7.0,2.0,1.0,0.254788287957731,1.581488567003735,1.581488567003735,1.2739414397886548,-1
Crystal Palace,Arsenal,A,6.0,6.0,3.0,3.0,0.8918617450649445,1.7392040797741555,2.687860850560058,0.8918617450649445,-1
Leverkusen,Freiburg,H,12.0,2.0,4.0,2.0,1.783798062811858,0.9483342435827417,0.31611141452758057,1.2741414734370415,1
Werder Bremen,Union Berlin,H,6.0,4.0,4.0,9.0,1.2738208758160345,1.2644761991444435,0.6322380995722218,1.4012029633976382,1
Stuttgart,St Pauli,A,5.0,5.0,9.0,1.0,1.2735938989513824,0.7903167091372406,0.47419002548234435,1.0188751191611058,-1
Holstein Kiel,Augsburg,H,6.0,4.0,3.0,8.0,0.636870279386962,1.7387387387387387,0.7903357903357903,1.9106108381608857,1
Hoffenheim,M'gladbach,A,8.0,3.0,8.0,4.0,1.4007623515613548,1.580709736123749,0.6322838944494996,0.891394223720862,-1
Werder Bremen,Union Berlin,H,6.0,4.0,4.0,9.0,1.5281682914315031,1.1064228529839883,0.790302037845706,1.5281682914315031,1
Leverkusen,Freiburg,H,12.0,2.0,4.0,2.0,2.419169048142449,1.1064495588101517,0.4741926680614936,1.9098703011650913,1
West Ham,Brighton,D,4.0,6.0,8.0,4.0,1.1456343392909463,2.05488448244497,1.1064762597780606,1.4002197480222678,0
Celta,Sociedad,H,7.0,1.0,5.0,7.0,1.2729802973705413,0.632287403365166,0.948431105047749,0.5091921189482165,1
Lecce,Lazio,A,2.0,7.0,6.0,6.0,0.891058220432076,0.7904502046384722,0.7904502046384722,0.7637641889417796,-1
Lecce,Lazio,A,2.0,7.0,6.0,6.0,0.891095489162273,0.948476857324725,0.948476857324725,0.891095489162273,-1
Genoa,Napoli,A,3.0,2.0,5.0,6.0,0.6365233945961778,0.9484134921356486,1.5806891535594143,0.3819140367577067,-1
Torino,Bologna,A,0.0,5.0,4.0,0.0,0.25462000292868653,0.9483501499863648,0.9483501499863648,1.2731000146434324,-1
Getafe,Mallorca,A,5.0,2.0,3.0,0.0,0.7639478693805828,0.15804780514405162,1.1063346360083612,1.0185971591741103,-1
Osasuna,Ath Bilbao,A,3.0,8.0,4.0,4.0,1.1460535949626593,1.5805161759360233,1.2644129407488187,0.6366964416459219,-1
Barcelona,Ath Madrid,A,7.0,4.0,11.0,3.0,0.38203382385240503,1.2643285480646922,2.212574959113211,0.12734460795080169,-1
Man United,Bournemouth,A,7.0,5.0,13.0,1.0,1.9102489019033675,0.9481831395348836,2.212427325581395,1.1461493411420205,-1
Tottenham,Liverpool,A,5.0,12.0,7.0,5.0,1.146281112737921,1.8960675687948414,2.212078830260648,1.5283748169838947,-1
Everton,Chelsea,D,4.0,5.0,2.0,5.0,1.146161165190661,0.15793773259508034,3.1587546519016065,1.146161165190661,0
Fulham,Southampton,D,5.0,1.0,6.0,5.0,1.1462929078533266,1.2636470908595807,0.3159117727148952,0.7641952719022177,0
Leicester,Wolves,A,5.0,4.0,6.0,1.0,1.4011856839639905,1.2637923209585187,0.947844240718889,1.6559467174119886,-1
Man United,Bournemouth,A,7.0,5.0,13.0,1.0,1.5287418575715435,1.4215426497277677,2.3692377495462793,0.7643709287857717,-1
Tottenham,Liverpool,A,5.0,12.0,7.0,5.0,1.4015077215838396,2.5267894402612723,2.8426381202939313,1.6563273073263558,-1
Venezia,Cagliari,H,6.0,7.0,4.0,8.0,0.6369822918191131,1.2628524798259138,0.789282799891196,1.019171666910581,1
Leicester,Wolves,A,5.0,4.0,6.0,1.0,1.2739244951712028,1.4207434270172257,0.7893019038984588,1.5287093942054433,-1
Bochum,Heidenheim,H,4.0,2.0,5.0,2.0,0.25481416447175886,1.4205202574095894,1.2626846732529684,2.420734562481709,1
Monza,Juventus,A,5.0,9.0,3.0,7.0,0.2548061448427213,1.1049759811474666,0.631414846369981,0.2548061448427213,-1
Atalanta,Empoli,H,7.0,3.0,6.0,3.0,1.2740838270792187,0.6313729043951065,1.4205890348889896,1.146675444371297,1
Venezia,Cagliari,H,6.0,7.0,4.0,8.0,0.7643703378674858,1.1048292108362778,0.7891637220259128,1.0191604504899812,1
Roma,Parma,H,9.0,3.0,5.0,2.0,1.2739105001462416,1.420529081355318,1.2626925167602827,1.2739105001462416,1
Wolfsburg,Dortmund,A,5.0,4.0,10.0,4.0,1.40095022293692,1.1049827867367275,0.7892734190976626,1.2735911117608363,-1
Betis,Vallecano,D,5.0,4.0,5.0,5.0,1.1462797836573602,1.2626392536907889,0.6313196268453944,0.38209326121912,0
Real Madrid,Sevilla,H,8.0,5.0,6.0,6.0,1.5284367463275597,0.631334903097265,1.26266980619453,1.2736972886062998,1
Valencia,Alaves,D,3.0,3.0,5.0,4.0,1.273471177029298,1.4204092720028976,0.9469395146685983,1.4008182947322279,0
Atalanta,Empoli,H,7.0,3.0,6.0,3.0,1.400774344364088,0.9468766974470397,1.5781278290783995,1.400774344364088,1
Monza,Juventus,A,5.0,9.0,3.0,7.0,0.3819894829097283,1.2624185372918177,0.6312092686459089,0.3819894829097283,-1
Wolfsburg,Dortmund,A,5.0,4.0,10.0,4.0,1.4006864821441614,1.4201266968325792,1.104542986425339,1.1460162126634046,-1
Bochum,Heidenheim,H,4.0,2.0,5.0,2.0,0.5093617642763254,0.6310684881932508,1.2621369763865016,2.546808821381627,1
Fulham,Southampton,D,5.0,1.0,6.0,5.0,1.0186915887850467,0.6311408667330137,0.31557043336650686,0.5093457943925234,0
Leganes,Villarreal,A,3.0,9.0,1.0,5.0,0.12735105140186917,1.89363973581833,0.946819867909165,1.1461594626168226,-1
Real Madrid,Sevilla,H,8.0,5.0,6.0,6.0,2.0375529274346618,0.31550009043226623,1.262000361729065,1.782858811505329,1
Valencia,Alaves,D,3.0,3.0,5.0,4.0,1.2732447817836812,1.2619168173598554,1.2619168173598554,1.2732447817836812,0
Betis,Vallecano,D,5.0,4.0,5.0,5.0,1.1458844133099826,1.4195624661001627,0.7886458145000904,0.3819614711033275,0
Leganes,Villarreal,A,3.0,9.0,1.0,5.0,0.2546515870120394,2.6814607249389857,1.4195968543794633,1.273257935060197,-1
Las Palmas,Espanol,H,4.0,2.0,2.0,2.0,1.1458962573867368,1.2614383809179617,0.4730393928442356,1.6551834828919532,1
Roma,Parma,H,9.0,3.0,5.0,2.0,1.6552524073533703,0.9461872063606794,0.9461872063606794,1.6552524073533703,1
Las Palmas,Espanol,H,4.0,2.0,2.0,2.0,1.1456574053817545,1.2617275027105168,0.3154318756776292,1.4002479399110332,1
Everton,Chelsea,D,4.0,5.0,2.0,5.0,1.0184045500947936,0.0,2.8392121431152875,1.0184045500947936,0
Fiorentina,Udinese,A,3.0,4.0,10.0,2.0,1.6550969811871081,0.473256234188652,1.104264546440188,0.7638909143940499,-1
Inter,Como,H,5.0,4.0,7.0,1.0,1.145884068538097,0.63096657633243,0.946449864498645,0.8912431644185198,1
Inter,Como,H,5.0,4.0,7.0,1.0,1.273164686155865,0.6310388437217705,0.9465582655826558,1.0185317489246921,1
Fiorentina,Udinese,A,3.0,4.0,10.0,2.0,1.1458123769954078,0.6311111111111111,1.2622222222222221,0.6365624316641154,-1
Bournemouth,Crystal Palace,D,4.0,4.0,5.0,2.0,0.6365889212827988,0.6310693641618498,1.5776734104046242,0.509271137026239,0
Man City,Everton,D,5.0,3.0,8.0,5.0,1.01865889212828,1.2622832369942196,0.0,1.01865889212828,0
Southampton,West Ham,A,5.0,2.0,2.0,2.0,0.5093506304205233,3.6291519913302626,0.9467353020861554,1.0187012608410466,-1
Nott'm Forest,Tottenham,H,3.0,4.0,2.0,7.0,0.891465636615407,0.7889651435795557,2.209102402022756,0.254704467604402,1
Newcastle,Aston Villa,H,8.0,1.0,9.0,6.0,1.7830053927998832,1.262488712299079,0.3156221780747698,1.5282903366856142,1
Chelsea,Fulham,A,8.0,7.0,3.0,1.0,1.4007868852459018,0.4734874480765757,1.2626331948708687,0.7640655737704918,-1
Liverpool,Leicester,H,7.0,1.0,14.0,1.0,1.273495555879353,0.6312748284579272,0.3156374142289636,2.4196415561707707,1
Liverpool,Leicester,H,7.0,1.0,14.0,1.0,1.4006992497632749,0.7891125756071139,0.47346754536426827,2.4193896132274744,1
Wolves,Man United,H,4.0,4.0,4.0,4.0,1.01858432857559,1.8939158692904856,0.789131612204369,0.8912612875036411,1
Southampton,West Ham,A,5.0,2.0,2.0,2.0,0.254638124362895,3.314731901065174,0.7892218812059938,1.01855249745158,-1
